time,seconds_elapsed,bpm
1781591776786000000,1.015999755859375,94
1781591777881000000,2.111,96
1781591778887000000,3.117,96
1781591779890000000,4.119999755859375,97
1781591780895000000,5.125,98
1781591781900000000,6.13,97
1781591782905000000,7.135,98
1781591783911000000,8.141,98
1781591784915000000,9.145,0
1781591785920000000,10.15,98
1781591786925000000,11.155,97
1781591787930000000,12.159999755859374,98
1781591788935000000,13.165,99
1781591789940000000,14.17,101
1781591790945000000,15.175,102
1781591791949000000,16.179,103
1781591792955000000,17.185,103
1781591793960000000,18.19,104
1781591794965000000,19.195,105
1781591795970000000,20.199999755859373,106
1781591796975000000,21.205,107
1781591797979000000,22.209,107
1781591798984000000,23.214,108
1781591799988000000,24.218,106
1781591800993000000,25.223,105
1781591801999000000,26.229,107
1781591803003000000,27.233,108
1781591804006000000,28.236000244140627,107
1781591805012000000,29.242,108
1781591806017000000,30.247,108
1781591807022000000,31.252000244140625,108
1781591808027000000,32.257,108
1781591809032000000,33.262,108
1781591810037000000,34.267,108
1781591811041000000,35.271,0
1781591812047000000,36.277,108
1781591813052000000,37.282,107
1781591814056000000,38.286,107
1781591815061000000,39.291,107
1781591816066000000,40.29599975585938,107
1781591817071000000,41.301,107
1781591818076000000,42.306,107
1781591819081000000,43.311,107
1781591820086000000,44.316000244140625,108
1781591821091000000,45.321,108
1781591822096000000,46.326,109
1781591823101000000,47.331,109
1781591824106000000,48.335999755859376,109
1781591825111000000,49.341,109
1781591826116000000,50.346,110
1781591827122000000,51.351999755859374,110
1781591828127000000,52.357,110
1781591829132000000,53.362,111
1781591830137000000,54.367,111
1781591831142000000,55.37200024414062,111
1781591832148000000,56.378,111
1781591833153000000,57.383,111
1781591834158000000,58.38800024414063,111
1781591835164000000,59.394,111
1781591836169000000,60.399,111
1781591837174000000,61.404000244140626,111
1781591838180000000,62.41,111
1781591839185000000,63.415,111
1781591840190000000,64.42000024414062,111
1781591841195000000,65.425,111
1781591842200000000,66.43,111
1781591843205000000,67.435,111
1781591844210000000,68.43999975585938,111
1781591845215000000,69.445,111
1781591846220000000,70.45,111
1781591847225000000,71.455,112
1781591848230000000,72.46000024414063,112
1781591849235000000,73.465,112
1781591850240000000,74.47,112
1781591851245000000,75.475,112
1781591852250000000,76.47999975585938,112
1781591853254000000,77.48400024414063,112
1781591854259000000,78.489,113
1781591855264000000,79.494,113
1781591856269000000,80.499,112
1781591857274000000,81.50399975585937,112
1781591858278000000,82.50800024414062,112
1781591859283000000,83.513,112
1781591860288000000,84.518,112
1781591861293000000,85.523,112
1781591862298000000,86.52799975585937,112
1781591863303000000,87.533,112
1781591864308000000,88.538,112
1781591865313000000,89.543,112
1781591866318000000,90.54800024414062,112
1781591867322000000,91.55199975585937,112
1781591868327000000,92.557,112
1781591869332000000,93.562,112
1781591870335000000,94.565,112
1781591871340000000,95.57,112
1781591872345000000,96.575,111
1781591873350000000,97.58000024414062,111
1781591874355000000,98.585,111
1781591875360000000,99.59,111
1781591876365000000,100.595,111
1781591877370000000,101.59999975585937,111
1781591878376000000,102.606,111
1781591879381000000,103.611,111
1781591880387000000,104.617,111
1781591881392000000,105.622,111
1781591882398000000,106.62800024414062,111
1781591883403000000,107.633,111
1781591884408000000,108.638,111
1781591885413000000,109.643,111
1781591886419000000,110.649,111
1781591887424000000,111.654,111
1781591888429000000,112.659,112
