time,seconds_elapsed,z,y,x
1781591776522513400,0.166513427734375,6.3978095054626465,5.316253662109375,-2.4269204139709473
1781591776580728600,0.224728515625,6.288936138153076,5.717649936676025,-2.0542383193969727
1781591776638943500,0.282943603515625,6.583851337432861,6.251847267150879,-2.571686029434204
1781591776697158400,0.341158447265625,6.093921184539795,7.666005611419678,-2.0063817501068115
1781591776755373600,0.39937353515625,6.626922130584717,8.58484935760498,-0.7872386574745178
1781591776852398800,0.49639892578125,6.036493301391602,9.053244590759277,-0.8321040868759155
1781591776968829000,0.612828857421875,6.126822471618652,6.448058605194092,2.0572292804718018
1781591777027043800,0.6710439453125,7.074978351593018,5.889933109283447,1.5038890838623047
1781591777104664000,0.7486640625,6.068796634674072,5.680561065673828,-0.8644071817398071
1781591777182284000,0.826283935546875,6.937989234924316,5.4526448249816895,-0.9415757060050964
1781591777259904300,0.903904296875,7.676175117492676,5.607579708099365,-1.174277663230896
1781591777318119200,0.962119140625,8.117650985717773,5.7032928466796875,-0.898504912853241
1781591777415144400,1.05914453125,9.258428573608398,6.51745080947876,-2.0476579666137695
1781591777492764400,1.136764404296875,10.48953628540039,4.969892501831055,-1.073180913925171
1781591777570384600,1.214384521484375,8.964710235595703,4.347758769989014,-1.4117653369903564
1781591777648004900,1.2920048828125,7.654041290283203,3.366701364517212,-0.23629122972488403
1781591777706219800,1.3502197265625,6.771090030670166,4.0420756340026855,-1.3094722032546997
1781591777764435000,1.40843505859375,7.409375190734863,4.528416633605957,-1.5433706045150757
1781591777861460000,1.5054599609375,7.937591075897217,5.507679462432861,-0.6789634227752686
1781591777919675100,1.563675048828125,10.248459815979004,5.531607627868652,-0.7932206988334656
1781591777977890300,1.621890380859375,8.73619556427002,5.354538917541504,-0.5988038778305054
1781591778074915600,1.71891552734375,11.344371795654297,3.7256247997283936,0.4953143000602722
1781591778133130800,1.777130859375,8.606385231018066,3.6939198970794678,0.8129615187644958
1781591778210750700,1.854750732421875,7.9591264724731445,4.005585193634033,0.20937198400497437
1781591778307776000,1.95177587890625,6.8033928871154785,4.591228485107422,-0.8129615187644958
1781591778404801300,2.04880126953125,8.10688304901123,4.931607246398926,-0.9493523836135864
1781591778501826600,2.14582666015625,9.364909172058105,5.537590026855469,-0.28235307335853577
1781591778560041700,2.204041748046875,10.25503921508789,5.358726501464844,-0.22073788940906525
1781591778618257000,2.2622568359375,9.708279609680176,4.554139614105225,-0.914058268070221
1781591778695876900,2.339876953125,8.861220359802246,3.776472330093384,-1.0707881450653076
1781591778773497300,2.417497314453125,8.57767105102539,3.284149169921875,-0.380458801984787
1781591778851117600,2.49511767578125,7.16949462890625,3.9876389503479004,-0.8267202377319336
1781591778928737800,2.57273779296875,7.609774112701416,4.803591251373291,-0.914058268070221
1781591779006358000,2.65035791015625,10.323833465576172,4.23649263381958,-2.994617462158203
1781591779083978000,2.72797802734375,11.158329963684082,4.686941146850586,-3.954139471054077
1781591779142193400,2.786193359375,8.4562349319458,3.9493536949157715,-3.2709884643554688
1781591779239218700,2.88321875,8.658429145812988,3.373281717300415,-5.306084156036377
1781591779297433900,2.941433837890625,6.940980434417725,2.4011974334716797,-3.4917263984680176
1781591779355649000,2.99964892578125,7.966903209686279,2.939582586288452,-1.674975872039795
1781591779413864200,3.0578642578125,5.288137912750244,3.631706476211548,-2.304288148880005
1781591779510889500,3.154889404296875,3.796213150024414,1.2484551668167114,2.9377880096435547
