time,seconds_elapsed,bpm
1780853137631000000,1.174,67
1780853138595000000,2.138,63
1780853139531000000,3.074,64
1780853140536000000,4.079,65
1780853141541000000,5.084,66
1780853142546000000,6.088999755859375,0
1780853143551000000,7.094,67
1780853144555000000,8.098,67
1780853145560000000,9.103,66
1780853146564000000,10.107,65
1780853147569000000,11.112,65
1780853148574000000,12.117000244140625,64
1780853149580000000,13.123,64
1780853150584000000,14.127,0
1780853151589000000,15.132,0
1780853152594000000,16.136999755859375,65
1780853153598000000,17.141000244140624,67
1780853154603000000,18.146,67
1780853155608000000,19.151,67
1780853156613000000,20.156,70
1780853157617000000,21.16,72
1780853158622000000,22.165000244140625,72
1780853159627000000,23.17,71
1780853160632000000,24.175,72
1780853161637000000,25.18,73
1780853162642000000,26.184999755859376,73
1780853163645000000,27.188,73
1780853164650000000,28.192999755859375,73
1780853165655000000,29.198,72
1780853166660000000,30.203,72
1780853167665000000,31.208,73
1780853168671000000,32.214,73
1780853169676000000,33.219,74
1780853170681000000,34.224,75
1780853171686000000,35.22900024414062,75
1780853172691000000,36.234,75
1780853173696000000,37.239,75
1780853174701000000,38.244,75
1780853175706000000,39.24899975585937,76
1780853176710000000,40.25300024414062,76
1780853177715000000,41.258,76
1780853178720000000,42.263,77
1780853179725000000,43.268,77
1780853180730000000,44.272999755859374,78
1780853181735000000,45.278,78
1780853182740000000,46.283,79
1780853183745000000,47.288,78
1780853184750000000,48.29300024414062,78
1780853185755000000,49.298,78
1780853186760000000,50.303,78
1780853187760000000,51.303,77
1780853188764000000,52.307,77
1780853189769000000,53.312,77
1780853190774000000,54.31700024414062,78
1780853191780000000,55.323,78
1780853192785000000,56.328,77
1780853193790000000,57.33300024414063,77
1780853194794000000,58.336999755859374,78
1780853195799000000,59.342,78
1780853196803000000,60.346,79
1780853197808000000,61.351,79
1780853198813000000,62.356,79
1780853199818000000,63.360999755859375,81
1780853200823000000,64.366,81
1780853201828000000,65.371,82
1780853202832000000,66.375,82
1780853203837000000,67.38,82
1780853204841000000,68.384,83
1780853205846000000,69.38900024414062,83
1780853206851000000,70.394,83
1780853207855000000,71.398,83
1780853208860000000,72.403,83
1780853209865000000,73.408,83
1780853210870000000,74.41300024414062,83
1780853211875000000,75.418,84
1780853212879000000,76.422,84
1780853213885000000,77.428,84
1780853214889000000,78.432,83
1780853215894000000,79.43700024414062,82
1780853216899000000,80.442,82
1780853217904000000,81.447,82
1780853218909000000,82.452,82
1780853219914000000,83.45699975585937,82
1780853220919000000,84.462,82
1780853221924000000,85.467,82
1780853222929000000,86.472,82
1780853223934000000,87.47700024414063,83
1780853224939000000,88.482,83
1780853225944000000,89.487,83
1780853226948000000,90.491,83
1780853227953000000,91.496,84
1780853228959000000,92.502,83
1780853229964000000,93.507,83
1780853230969000000,94.512,83
1780853231975000000,95.518,83
1780853232980000000,96.523,83
1780853233986000000,97.52899975585937,83
1780853234991000000,98.534,83
1780853235996000000,99.539,84
1780853237001000000,100.544,84
1780853238006000000,101.54900024414063,84
1780853239011000000,102.554,84
1780853240016000000,103.559,83
1780853241022000000,104.56500024414062,83
1780853242026000000,105.56899975585938,83
1780853243031000000,106.574,82
1780853244036000000,107.579,82
1780853245041000000,108.584,82
1780853246046000000,109.58900024414062,81
1780853247052000000,110.595,81
1780853248057000000,111.6,81
1780853249062000000,112.60500024414063,80
1780853250068000000,113.611,80
1780853251073000000,114.616,80
1780853252079000000,115.622,81
1780853253084000000,116.627,81
1780853254090000000,117.63299975585937,81
1780853255095000000,118.638,80
1780853256100000000,119.643,79
1780853257105000000,120.648,79
1780853258110000000,121.65300024414063,79
1780853259116000000,122.659,80
1780853260122000000,123.66499975585937,80
1780853261127000000,124.67,80
1780853262132000000,125.675,80
1780853263138000000,126.68099975585938,80
1780853264143000000,127.686,79
1780853265148000000,128.691,79
1780853266154000000,129.69699975585937,79
1780853267159000000,130.702,79
1780853268165000000,131.708,80
1780853269171000000,132.714,80
1780853270176000000,133.719,80
1780853271182000000,134.72500024414063,80
1780853272188000000,135.731,79
1780853273193000000,136.736,79
1780853274199000000,137.742,79
1780853275205000000,138.748,79
1780853276210000000,139.75299975585938,79
1780853277216000000,140.759,78
1780853278221000000,141.764,78
1780853279226000000,142.76899975585937,77
1780853280232000000,143.775,77
1780853281237000000,144.78,78
1780853282243000000,145.786,78
1780853283248000000,146.791,78
1780853284254000000,147.79700024414063,78
1780853285260000000,148.803,78
1780853286265000000,149.808,78
1780853287271000000,150.814,78
1780853288276000000,151.819,78
1780853289282000000,152.82499975585938,78
1780853290288000000,153.831,77
1780853291293000000,154.836,78
1780853292298000000,155.84099975585937,78
1780853293304000000,156.847,79
1780853294309000000,157.852,79
1780853295315000000,158.858,79
1780853296321000000,159.864,79
1780853297326000000,160.86900024414064,79
1780853298332000000,161.875,79
1780853299337000000,162.88,79
1780853300342000000,163.88500024414063,79
1780853301348000000,164.891,80
1780853302353000000,165.896,80
1780853303359000000,166.902,80
1780853304365000000,167.908,80
1780853305370000000,168.91299975585937,81
1780853306376000000,169.919,80
1780853307382000000,170.92500024414062,81
1780853308387000000,171.93,0
1780853309393000000,172.936,80
1780853310398000000,173.94100024414064,81
1780853311404000000,174.947,81
1780853312410000000,175.95299975585937,81
1780853313411000000,176.954,81
1780853314416000000,177.959,82
1780853315422000000,178.9650002441406,82
1780853316427000000,179.97,82
1780853317432000000,180.975,83
1780853318438000000,181.98100024414063,83
1780853319444000000,182.987,83
1780853320449000000,183.992,83
1780853321455000000,184.998,83
1780853322460000000,186.003,84
1780853323465000000,187.008,84
1780853324471000000,188.014,84
1780853325476000000,189.019,84
1780853326481000000,190.024,84
1780853327486000000,191.02900024414063,84
1780853328491000000,192.034,84
1780853329497000000,193.04,85
1780853330503000000,194.046,85
1780853331508000000,195.051,85
1780853332513000000,196.056,86
1780853333519000000,197.062,86
1780853334525000000,198.068,86
1780853335530000000,199.07299975585937,87
1780853336536000000,200.079,87
1780853337542000000,201.08500024414062,87
1780853338548000000,202.091,87
1780853339554000000,203.09699975585937,87
1780853340559000000,204.102,88
1780853341565000000,205.108,88
1780853342571000000,206.114,88
1780853343576000000,207.119,88
1780853344582000000,208.12500024414064,89
1780853345588000000,209.131,89
1780853346593000000,210.136,89
1780853347599000000,211.142,89
1780853348605000000,212.148,89
1780853349611000000,213.154,89
1780853350616000000,214.159,89
1780853351623000000,215.166,89
1780853352629000000,216.172,89
1780853353634000000,217.17699975585938,89
1780853354640000000,218.183,89
1780853355646000000,219.18900024414063,89
1780853356651000000,220.194,89
1780853357657000000,221.2,89
1780853358663000000,222.206,89
1780853359670000000,223.21300024414063,88
1780853360675000000,224.218,88
1780853361681000000,225.224,88
1780853362687000000,226.23,88
1780853363693000000,227.236,88
1780853364699000000,228.242,88
1780853365705000000,229.248,88
1780853366710000000,230.25300024414062,88
1780853367716000000,231.259,88
1780853368722000000,232.26499975585938,88
1780853369728000000,233.271,88
1780853370733000000,234.276,89
1780853371739000000,235.282,89
1780853372745000000,236.288,89
1780853373751000000,237.294,89
1780853374757000000,238.3,89
1780853375763000000,239.306,89
1780853376769000000,240.312,89
1780853377775000000,241.318,89
1780853378780000000,242.323,89
1780853379786000000,243.32899975585937,89
1780853380792000000,244.335,89
1780853381797000000,245.34,89
1780853382803000000,246.346,88
1780853383808000000,247.351,88
1780853384814000000,248.35700024414064,88
1780853385820000000,249.363,89
1780853386825000000,250.368,89
1780853387831000000,251.374,89
1780853388837000000,252.38,89
1780853389842000000,253.38499975585938,89
1780853390848000000,254.391,89
1780853391854000000,255.39700024414063,89
1780853392860000000,256.403,88
1780853393866000000,257.4089997558594,88
1780853394872000000,258.415,88
1780853395877000000,259.42,88
1780853396882000000,260.4249997558594,88
1780853397887000000,261.43,88
1780853398892000000,262.435,88
1780853399898000000,263.44099975585937,89
1780853400904000000,264.447,89
1780853401909000000,265.452,89
1780853402915000000,266.458,89
1780853403921000000,267.464,90
1780853404926000000,268.4690002441406,90
1780853405932000000,269.475,90
1780853406937000000,270.48,90
1780853407943000000,271.486,90
1780853408948000000,272.491,90
1780853409954000000,273.49699975585935,89
1780853410959000000,274.502,89
1780853411964000000,275.507,89
1780853412970000000,276.51299975585937,88
1780853413975000000,277.518,88
1780853414981000000,278.524,88
1780853415977000000,279.52,88
1780853416982000000,280.52500024414064,87
1780853417987000000,281.53,87
1780853418993000000,282.536,88
1780853419998000000,283.5410002441406,88
1780853421004000000,284.547,88
1780853422009000000,285.552,88
1780853423015000000,286.558,88
1780853424021000000,287.564,88
1780853425026000000,288.56899975585935,88
1780853426032000000,289.575,88
1780853427037000000,290.58,88
1780853428042000000,291.58499975585937,88
1780853429048000000,292.591,87
1780853430053000000,293.596,87
1780853431058000000,294.6009997558594,86
1780853432064000000,295.607,86
1780853433070000000,296.6130002441406,85
1780853434076000000,297.619,85
1780853435081000000,298.624,85
1780853436086000000,299.6290002441406,85
1780853437092000000,300.635,85
1780853438098000000,301.64099975585935,85
1780853439103000000,302.646,86
1780853440109000000,303.652,86
1780853441114000000,304.6569997558594,86
1780853442120000000,305.663,86
1780853443126000000,306.66900024414065,86
1780853444131000000,307.674,86
1780853445136000000,308.679,87
1780853446142000000,309.6850002441406,87
1780853447148000000,310.691,87
1780853448154000000,311.6969997558594,87
1780853449160000000,312.703,87
1780853450166000000,313.7090002441406,87
1780853451172000000,314.715,87
1780853452178000000,315.7209997558594,86
1780853453183000000,316.726,86
1780853454188000000,317.731,86
1780853455194000000,318.73699975585936,86
1780853456200000000,319.743,85
1780853457205000000,320.748,85
1780853458211000000,321.754,84
1780853459216000000,322.759,83
1780853460222000000,323.76500024414065,83
1780853461227000000,324.77,83
1780853462232000000,325.775,83
1780853463238000000,326.7810002441406,83
1780853464243000000,327.786,83
1780853465249000000,328.792,83
1780853466254000000,329.79700024414063,83
1780853467260000000,330.803,84
1780853468265000000,331.808,84
1780853469271000000,332.814,84
1780853470277000000,333.82,83
1780853471282000000,334.8249997558594,83
1780853472288000000,335.831,83
1780853473294000000,336.8370002441406,83
1780853474299000000,337.842,83
1780853475305000000,338.848,83
1780853476310000000,339.8530002441406,83
1780853477315000000,340.858,83
1780853478320000000,341.863,83
1780853479326000000,342.86900024414064,83
1780853480331000000,343.874,82
1780853481336000000,344.879,82
1780853482341000000,345.884,82
1780853483347000000,346.89,82
1780853484353000000,347.896,82
1780853485359000000,348.902,82
1780853486364000000,349.907,82
1780853487369000000,350.912,81
1780853488374000000,351.91700024414064,81
1780853489379000000,352.922,81
1780853490385000000,353.928,82
1780853491390000000,354.9330002441406,82
1780853492396000000,355.939,81
1780853493402000000,356.9449997558594,81
1780853494408000000,357.951,81
1780853495414000000,358.9570002441406,81
1780853496419000000,359.962,81
1780853497425000000,360.968,81
1780853498430000000,361.9730002441406,80
1780853499436000000,362.979,81
1780853500441000000,363.984,81
1780853501447000000,364.99,81
1780853502452000000,365.995,81
1780853503458000000,367.00099975585937,81
1780853504463000000,368.006,81
1780853505469000000,369.012,81
