time,seconds_elapsed,z,y,x
1780854539056979500,0.2959794921875,0.0013744457392022014,-0.000839939049910754,-0.016340631991624832
1780854539106272500,0.3452724609375,-0.0011453714687377214,-0.0011453714687377214,-0.011911863461136818
1780854539155759400,0.39475927734375,-0.003970621153712273,-0.004428769461810589,-0.005192350596189499
1780854539205246500,0.44424658203125,-0.00847574882209301,-0.004123337101191282,-0.008399390615522861
1780854539254733300,0.4937333984375,-0.005421424750238657,-0.007483093533664942,-0.006948587018996477
1780854539303666000,0.542666015625,-0.004352411720901728,-0.006872228812426329,-0.00755945174023509
1780854539352238000,0.591238037109375,-0.004963276442140341,-0.005345067009329796,-0.007788525894284248
1780854539400754700,0.639754638671875,-0.0023671009112149477,-0.0032070400193333626,-0.008017600513994694
1780854539449271600,0.688271484375,0.0015271619195118546,0.0027488914784044027,-0.005192350596189499
1780854539497788400,0.736788330078125,0.012980876490473747,-0.004581485874950886,-0.028405211865901947
1780854539546305000,0.785304931640625,0.009315688163042068,-0.0023671009112149477,-0.018784092739224434
1780854539594821600,0.833821533203125,0.014813470654189587,-0.005039634648710489,-0.022449281066656113
1780854539643338500,0.88233837890625,0.016875140368938446,-0.0066431546583771706,-0.018325943499803543
1780854539691855000,0.930855224609375,0.016035201027989388,0.0010690133785828948,-0.00946840364485979
1780854539740371700,0.979371826171875,0.028405211865901947,-0.004581485874950886,-0.03306305781006813
1780854539788888300,1.027888427734375,0.029016077518463135,0.0011453714687377214,-0.029397867619991302
1780854539837405000,1.076405029296875,0.029474224895238876,-0.0012980876490473747,-0.04245510324835777
1780854539885921800,1.124921875,0.029474224895238876,-0.0029779658652842045,-0.03245219215750694
1780854539934438400,1.1734384765625,0.03214675933122635,0.000305432389723137,-0.04039343446493149
1780854539982955000,1.221955078125,0.041844237595796585,0.0006872228696011007,-0.051618073135614395
1780854540031471600,1.2704716796875,0.04253146052360535,0.00603228947147727,-0.047265663743019104
1780854540079988500,1.318988525390625,0.041844237595796585,0.007177661173045635,-0.05215258151292801
1780854540128505000,1.367505126953125,0.04589121788740158,0.012675444595515728,-0.05581776797771454
1780854540177021700,1.416021728515625,0.04222602769732475,0.02306014485657215,-0.07376192510128021
1780854540225538600,1.46453857421875,0.022907428443431854,0.03000873140990734,-0.09437860548496246
1780854540274055400,1.513055419921875,0.019700389355421066,0.04841103404760361,-0.01977674663066864
1780854540322572000,1.561572021484375,0.020540328696370125,0.04413498193025589,0.01954767294228077
1780854540371088600,1.610088623046875,0.0029779658652842045,0.0694858655333519,0.024434590712189674
1780854540419605200,1.658605224609375,0.010461059398949146,0.06910407543182373,-0.005574141163378954
1780854540468121900,1.707121826171875,0.039248060435056686,0.04245510324835777,-0.04321868345141411
1780854540516638700,1.755638671875,0.03252854943275452,0.05688678100705147,-0.024510949850082397
1780854540565155300,1.8041552734375,0.03451386094093323,0.02107483521103859,-0.034437503665685654
1780854540613672000,1.852671875,0.00603228947147727,0.04657844081521034,0.06223184987902641
1780854540710705400,1.949705322265625,0.0022143847309052944,0.18806999921798706,0.16737695038318634
1780854540759222000,1.998221923828125,0.12843431532382965,-0.40836310386657715,-0.13584105670452118
1780854540807738600,2.046738525390625,0.032910339534282684,-0.21204642951488495,-0.2660316228866577
1780854540856255500,2.09525537109375,-0.18173226714134216,0.15645773708820343,-0.2603047490119934
1780854540904772400,2.1437724609375,-0.10308343172073364,0.7349466681480408,0.8702532649040222
1780854540953289000,2.1922890625,0.1230892539024353,0.5425242781639099,0.6107884049415588
1780854541001805600,2.2408056640625,0.28870996832847595,0.18035782873630524,-0.0784197673201561
1780854541050322200,2.289322265625,0.3894262909889221,-0.16073378920555115,-0.1588248461484909
1780854541098838800,2.3378388671875,0.06101011857390404,-0.1369100660085678,-0.19677481055259705
1780854541147355600,2.386355712890625,-0.2407570779323578,0.4292852282524109,-0.17516547441482544
1780854541195872300,2.434872314453125,-0.2015090137720108,0.40004006028175354,-0.3843103051185608
1780854541244388900,2.483388916015625,-0.19356778264045715,0.3938550651073456,-0.12736530601978302
1780854541292905500,2.531905517578125,-0.18959715962409973,0.5807796716690063,0.307646781206131
1780854541341422300,2.58042236328125,-0.24457497894763947,0.7457895278930664,-0.0295505840331316
1780854541389939000,2.62893896484375,-0.06505709886550903,0.3811032772064209,-0.1380554437637329
1780854541438455600,2.67745556640625,-0.0023671009112149477,0.10682497918605804,0.06268999725580215
1780854541486972200,2.72597216796875,-0.0988837331533432,0.13935352861881256,0.38705918192863464
1780854541535489000,2.774489013671875,-0.11407899856567383,0.25037819147109985,0.9290489554405212
1780854541584005600,2.823005615234375,0.20601414144039154,-0.449138343334198,1.183550477027893
1780854541632522500,2.8715224609375,0.25503605604171753,-0.6087267398834229,0.6079631447792053
1780854541681039000,2.9200390625,-0.35208719968795776,-0.060933761298656464,0.5539780259132385
1780854541729555700,2.9685556640625,-0.43172869086265564,-0.42019861936569214,-0.10079269111156464
1780854541778072600,3.017072509765625,-0.3447568118572235,-0.5464185476303101,-0.12606722116470337
1780854541826589200,3.065589111328125,-0.23159411549568176,-0.38499751687049866,0.32330018281936646
1780854541875105800,3.114105712890625,0.027030766010284424,-0.18577924370765686,0.06895136088132858
1780854541923622400,3.162622314453125,0.29535311460494995,-0.028176138177514076,-0.3154352903366089
1780854541972139300,3.21113916015625,0.18501566350460052,0.01908952370285988,0.028099779039621353
1780854542020655900,3.25965576171875,0.283975750207901,-0.5522981286048889,0.43081238865852356
1780854542069172500,3.30817236328125,0.29764387011528015,-1.1951569318771362,-0.013057234697043896
1780854542117689000,3.356689208984375,-0.4053087830543518,-1.162628412246704,-0.22204934060573578
1780854542166206000,3.4052060546875,-0.803363561630249,-0.3560578227043152,-0.6445387005805969
