time,seconds_elapsed,z,y,x
1781799398979786000,0.135785888671875,-0.060093823820352554,0.10827577859163284,-0.03283398225903511
1781799399028306400,0.184306396484375,-0.014126247726380825,-0.0642935186624527,-0.17799071967601776
1781799399076827000,0.232826904296875,0.007941242307424545,-0.09330959618091583,-0.24236060678958893
1781799399125347300,0.281347412109375,0.015042545273900032,0.05108356848359108,-0.3321577310562134
1781799399173867800,0.32986767578125,-0.049480047076940536,0.22937972843647003,-0.27717989683151245
1781799399222388000,0.378387939453125,-0.007330377586185932,0.36338818073272705,-0.17134757339954376
1781799399270908400,0.426908447265625,-0.07849612087011337,0.2136499583721161,-0.17905974388122559
1781799399319428900,0.475428955078125,-0.16821688413619995,0.23716825246810913,0.025503603741526604
1781799399367949300,0.52394921875,-0.3242928385734558,0.04787652567028999,-0.1369100660085678
1781799399416469800,0.5724697265625,-0.2759581506252289,-0.07803797721862793,-0.4511236250400543
1781799399464990200,0.620990234375,-0.2606865465641022,-0.17944152653217316,-0.5618428587913513
1781799399513510700,0.6695107421875,-0.29710936546325684,-0.04909825697541237,-0.6141481995582581
1781799399562031000,0.718031005859375,-0.16844595968723297,-0.10285435616970062,-0.0899498388171196
1781799399610551600,0.766551513671875,-0.05299251899123192,-0.09644027799367905,0.033826638013124466
1781799399659084000,0.815083984375,-0.11698060482740402,-0.18150319159030914,-0.18898628652095795
1781799399707592400,0.863592529296875,-0.15225805342197418,-0.2000582218170166,-0.10888664424419403
1781799399756112600,0.912112548828125,-0.12354740500450134,-0.09567669779062271,0.015195261687040329
1781799399804633000,0.960633056640625,-0.17073670029640198,-0.04222602769732475,0.17081306874752045
1781799399853153500,1.009153564453125,-0.249690979719162,-0.10354158282279968,0.228921577334404
1781799399901674000,1.057674072265625,-0.2675587832927704,-0.10445787757635117,0.21372631192207336
1781799399950194400,1.1061943359375,-0.2185368686914444,-0.015958841890096664,0.11346813291311264
1781799399998715000,1.15471484375,-0.19349141418933868,-0.0766635313630104,0.07261654734611511
1781799400047235300,1.2032353515625,-0.18776455521583557,-0.15584687888622284,0.08170316368341446
1781799400095755800,1.251755859375,-0.16310089826583862,-0.19005531072616577,0.06864593178033829
1781799400144276000,1.30027587890625,-0.12851068377494812,-0.08987347781658173,0.11583523452281952
1781799400192796400,1.34879638671875,-0.09170607477426529,-0.024892739951610565,0.125074565410614
1781799400241316900,1.39731689453125,-0.08284853398799896,-0.11980585753917694,0.06154462695121765
1781799400289837300,1.44583740234375,-0.04276053607463837,-0.12469277530908585,0.08460476994514465
1781799400338357800,1.494357666015625,-0.10598503798246384,0.12125665694475174,0.14248420298099518
1781799400386878000,1.5428779296875,-0.19265148043632507,0.22640176117420197,-0.1484401375055313
1781799400435398400,1.5913984375,-0.10094540566205978,0.189673513174057,-0.2900080680847168
1781799400483918800,1.6399189453125,-0.08254310488700867,0.10835213959217072,-0.23877176642417908
1781799400532447700,1.68844775390625,-0.07108938694000244,-0.01977674663066864,-0.21395538747310638
1781799400580959700,1.736959716796875,-0.08147408813238144,-0.00038179047987796366,-0.09980003535747528
1781799400629480200,1.785480224609375,-0.047952886670827866,0.08193223923444748,0.05039634555578232
1781799400678000600,1.834000732421875,0.08834631741046906,0.16882775723934174,0.07475458085536957
