time,seconds_elapsed,bpm
1781788024688000000,0.618,109
1781788025692000000,1.622,105
1781788026697000000,2.627,106
1781788027702000000,3.632000244140625,106
1781788028707000000,4.637,107
1781788029815000000,5.745,107
1781788031019000000,6.949,107
1781788032198000000,8.128000244140624,107
1781788033203000000,9.133,107
1781788034208000000,10.138,107
1781788035212000000,11.142,106
1781788036218000000,12.147999755859376,106
1781788037222000000,13.152000244140625,106
1781788038227000000,14.157,106
1781788039232000000,15.162,106
1781788040236000000,16.166,107
1781788041241000000,17.171,109
1781788042246000000,18.176000244140624,109
1781788043251000000,19.181,109
1781788044256000000,20.186,108
1781788045261000000,21.191,108
1781788046266000000,22.195999755859376,108
1781788047271000000,23.201,108
1781788048276000000,24.206,109
1781788049281000000,25.211,109
1781788050286000000,26.216000244140623,109
1781788051290000000,27.219999755859376,109
1781788052296000000,28.226,109
1781788053300000000,29.23,0
1781788054305000000,30.235,109
1781788055309000000,31.239,108
1781788056314000000,32.24399975585938,108
1781788057319000000,33.249,108
1781788058323000000,34.253,109
1781788059328000000,35.258,109
1781788060332000000,36.262,109
1781788061336000000,37.266,108
1781788062341000000,38.271,106
1781788063346000000,39.275999755859374,105
1781788064351000000,40.281,106
1781788065355000000,41.285,109
1781788066360000000,42.29,0
1781788067364000000,43.294,109
1781788068369000000,44.299,109
1781788069374000000,45.304000244140624,109
1781788070378000000,46.30799975585938,108
1781788071383000000,47.313,108
1781788072388000000,48.318,107
1781788073393000000,49.323,107
1781788074398000000,50.328000244140625,107
1781788075403000000,51.333,108
1781788076408000000,52.338,107
1781788077412000000,53.342,106
1781788078417000000,54.347,105
1781788079422000000,55.352000244140626,107
1781788080427000000,56.357,107
1781788081432000000,57.362,106
1781788082437000000,58.367,107
1781788083441000000,59.371,106
1781788084446000000,60.37600024414063,106
1781788085450000000,61.37999975585937,105
1781788086455000000,62.385,105
1781788087459000000,63.389,105
1781788088465000000,64.395,105
1781788089470000000,65.40000024414063,106
1781788090474000000,66.40399975585937,107
1781788091480000000,67.41,108
1781788092484000000,68.414,108
1781788093489000000,69.419,108
1781788094493000000,70.423,109
1781788095498000000,71.42799975585937,110
1781788096503000000,72.433,111
1781788097508000000,73.438,111
1781788098513000000,74.443,111
1781788099518000000,75.44800024414063,110
1781788100522000000,76.45199975585938,110
1781788101527000000,77.457,111
1781788102531000000,78.461,111
1781788103536000000,79.466,112
1781788104541000000,80.471,112
1781788105545000000,81.475,113
1781788106550000000,82.48000024414063,114
1781788107555000000,83.485,114
1781788108559000000,84.489,114
1781788109564000000,85.494,115
1781788110569000000,86.499,116
1781788111573000000,87.503,117
1781788112578000000,88.50799975585937,117
1781788113582000000,89.51200024414062,118
1781788114586000000,90.51599975585937,119
1781788115590000000,91.52000024414062,119
1781788116595000000,92.525,119
1781788117599000000,93.529,121
1781788118603000000,94.533,122
1781788119607000000,95.537,122
1781788120611000000,96.541,121
1781788121616000000,97.546,122
1781788122620000000,98.55,122
1781788123624000000,99.554,121
1781788124628000000,100.558,121
1781788125633000000,101.563,122
1781788126636000000,102.566,121
1781788127640000000,103.57,120
1781788128645000000,104.575,121
1781788129650000000,105.57999975585938,124
1781788130654000000,106.58400024414063,125
1781788131659000000,107.589,126
1781788132664000000,108.594,126
1781788133669000000,109.599,126
1781788134674000000,110.60399975585938,126
1781788135679000000,111.609,125
1781788136683000000,112.613,126
1781788137688000000,113.618,126
1781788138693000000,114.623,126
1781788139698000000,115.62799975585938,126
