time,seconds_elapsed,z,y,x
1781604254189402400,0.16640234375,0,0,0
1781604254237919000,0.2149189453125,0.05467414855957031,-0.08963918685913086,-0.02764296531677246
1781604254286435300,0.263435302734375,-0.12781620025634766,-0.12185359001159668,0.07620489597320557
1781604254334951700,0.31195166015625,-0.3095359802246094,0.16212010383605957,0.2035001516342163
1781604254383468000,0.360468017578125,0.3372964859008789,-0.047978878021240234,0.19679903984069824
1781604254431984400,0.408984375,0.2910947799682617,-0.11610174179077148,0.2081393599510193
1781604254480500700,0.457500732421875,-0.037601470947265625,0.04291057586669922,0.06858360767364502
1781604254529017000,0.50601708984375,0.1667337417602539,0.042574167251586914,-0.08744299411773682
1781604254577533400,0.554533447265625,0.14333534240722656,0.1370384693145752,-0.09759694337844849
1781604254626049800,0.6030498046875,-0.4280576705932617,-0.22763824462890625,-0.10661566257476807
1781604254674566100,0.651566162109375,0.03546333312988281,-0.33501100540161133,-0.07189863920211792
1781604254723082500,0.70008251953125,0.3481302261352539,0.3175349235534668,-0.22612690925598145
1781604254771598800,0.748598876953125,-0.2824535369873047,0.1434621810913086,-0.11157268285751343
1781604254820115500,0.797115478515625,0.4865083694458008,-0.11963844299316406,-0.05757862329483032
1781604254868631800,0.8456318359375,-0.31034088134765625,-0.014558076858520508,0.0318760871887207
1781604254917148200,0.894148193359375,-0.2317333221435547,0.1947164535522461,-0.11880728602409363
1781604254965664500,0.94266455078125,0.2124042510986328,0.1647481918334961,0.043330349028110504
1781604255014180900,0.991180908203125,0.39205169677734375,-0.24725186824798584,-0.014025550335645676
1781604255062697200,1.039697265625,0.5607404708862305,0.12458539009094238,0.06063443422317505
1781604255111213800,1.0882138671875,1.0930557250976562,0.1518721580505371,-0.00031119585037231445
1781604255159730200,1.136730224609375,0.23174667358398438,-0.5314245223999023,0.5885400176048279
1781604255208246500,1.18524658203125,-0.4876375198364258,-0.5172908306121826,1.2958465814590454
1781604255256763000,1.233762939453125,0.9371843338012695,-1.033437728881836,-1.086639642715454
1781604255305279200,1.282279296875,-0.27227210998535156,0.9964430332183838,-0.5133093595504761
1781604255353795800,1.3307958984375,-0.9175329208374023,0.4954068660736084,-0.5138429403305054
1781604255402312200,1.379312255859375,-0.39191150665283203,0.8019199371337891,-0.12821584939956665
1781604255450828500,1.42782861328125,-0.5970458984375,-0.3213038444519043,-0.40154290199279785
1781604255499345000,1.476344970703125,0.13588809967041016,0.13125991821289062,-0.6386611461639404
1781604255547861200,1.524861328125,-0.06653594970703125,0.7117741107940674,0.14298641681671143
1781604255596377600,1.573377685546875,-0.9852705001831055,0.35380077362060547,0.40182602405548096
1781604255644894000,1.62189404296875,-1.5725669860839844,0.2935241460800171,0.14248406887054443
1781604255693410600,1.67041064453125,-1.1263465881347656,-0.09543240070343018,0.2930492162704468
1781604255741927000,1.718927001953125,-2.309957504272461,-0.9103960990905762,3.2654383182525635
