time,seconds_elapsed,bpm
1781792837474000000,1.356999755859375,0
1781792838479000000,2.362,92
1781792839484000000,3.367,91
1781792840489000000,4.372,88
1781792841490000000,5.372999755859375,88
1781792842495000000,6.378,87
1781792843500000000,7.383,86
1781792844505000000,8.388,86
1781792845508000000,9.391,88
1781792846514000000,10.396999755859374,0
1781792847518000000,11.401000244140626,0
1781792848523000000,12.406,89
1781792849529000000,13.412,89
1781792850534000000,14.417000244140626,90
1781792851539000000,15.422,90
1781792852544000000,16.427,91
1781792853549000000,17.432,91
1781792854554000000,18.436999755859375,92
1781792855559000000,19.442,92
1781792856563000000,20.446,93
1781792857568000000,21.451,93
1781792858573000000,22.456,93
1781792859579000000,23.462,94
1781792860583000000,24.466,94
1781792861588000000,25.471,95
1781792862593000000,26.476,95
1781792863597000000,27.48,95
1781792864602000000,28.484999755859373,95
1781792865607000000,29.49,95
1781792866612000000,30.495,95
1781792867618000000,31.500999755859375,95
1781792868623000000,32.506,95
1781792869628000000,33.511,95
1781792870633000000,34.516,95
1781792871638000000,35.52100024414062,95
1781792872643000000,36.526,95
1781792873648000000,37.531,94
1781792874654000000,38.53700024414063,94
1781792875659000000,39.542,94
1781792876664000000,40.547,94
1781792877669000000,41.552,94
1781792878674000000,42.55699975585937,94
1781792879679000000,43.562,94
1781792880684000000,44.567,94
1781792881689000000,45.572,94
1781792882694000000,46.57700024414063,94
1781792883699000000,47.582,94
1781792884705000000,48.588,94
1781792885709000000,49.592,95
1781792886715000000,50.598,95
1781792887720000000,51.603,95
1781792888725000000,52.608,95
1781792889730000000,53.61299975585938,95
1781792890735000000,54.618,95
1781792891740000000,55.623,95
1781792892746000000,56.628999755859375,95
1781792893752000000,57.635,95
1781792894757000000,58.64,95
1781792895761000000,59.644,95
1781792896767000000,60.65,96
1781792897772000000,61.655,96
1781792898777000000,62.66,96
1781792899783000000,63.666,96
1781792900789000000,64.672,97
1781792901794000000,65.67699975585937,97
1781792902800000000,66.683,97
1781792903805000000,67.688,97
1781792904811000000,68.694,98
1781792905816000000,69.699,98
1781792906822000000,70.70500024414062,98
1781792907828000000,71.711,99
1781792908833000000,72.716,99
1781792909838000000,73.72100024414063,100
1781792910844000000,74.727,100
1781792911849000000,75.732,100
1781792912855000000,76.738,100
1781792913860000000,77.743,100
1781792914865000000,78.748,101
1781792915870000000,79.75300024414062,101
1781792916875000000,80.758,101
1781792917880000000,81.763,101
1781792918885000000,82.768,101
1781792919891000000,83.774,102
1781792920896000000,84.779,102
1781792921901000000,85.784,102
1781792922906000000,86.78899975585938,102
1781792923911000000,87.794,102
1781792924917000000,88.8,102
1781792925922000000,89.80499975585937,102
1781792926927000000,90.81,102
1781792927933000000,91.816,102
1781792928939000000,92.822,102
1781792929944000000,93.827,102
1781792930950000000,94.83300024414062,103
1781792931956000000,95.839,103
1781792932962000000,96.84499975585938,103
1781792933968000000,97.851,103
1781792934973000000,98.856,104
1781792935978000000,99.86099975585938,104
1781792936984000000,100.867,104
1781792937989000000,101.872,105
1781792938994000000,102.87699975585937,105
1781792939999000000,103.882,106
1781792941005000000,104.888,106
1781792942010000000,105.89299975585938,106
1781792943015000000,106.898,107
1781792944021000000,107.904,107
1781792945026000000,108.90899975585937,108
1781792946031000000,109.914,108
1781792947037000000,110.92,108
1781792948042000000,111.92499975585937,109
1781792949048000000,112.931,109
1781792950053000000,113.936,109
1781792951058000000,114.94099975585938,110
1781792952064000000,115.947,110
1781792953070000000,116.95300024414063,110
1781792954075000000,117.958,110
1781792955081000000,118.964,110
1781792956085000000,119.968,110
1781792957090000000,120.97299975585938,110
1781792958095000000,121.978,110
1781792959101000000,122.984,111
1781792960106000000,123.98899975585938,111
1781792961111000000,124.994,111
1781792962117000000,126,111
1781792963122000000,127.00499975585937,111
1781792964127000000,128.01,112
1781792965132000000,129.015,112
1781792966137000000,130.02,112
1781792967143000000,131.026,113
1781792968148000000,132.031,113
1781792969154000000,133.03699975585937,113
1781792970159000000,134.042,113
1781792971165000000,135.048,114
1781792972170000000,136.0529997558594,114
1781792973175000000,137.058,114
1781792974181000000,138.064,115
1781792975186000000,139.06899975585938,115
1781792976192000000,140.075,115
1781792977197000000,141.08,115
1781792978203000000,142.086,115
1781792979208000000,143.091,115
1781792980214000000,144.09700024414062,115
1781792981219000000,145.102,116
1781792982224000000,146.107,116
1781792983229000000,147.112,116
1781792984234000000,148.11699975585938,116
1781792985240000000,149.123,116
1781792986245000000,150.128,116
1781792987250000000,151.13299975585937,116
1781792988255000000,152.138,116
1781792989260000000,153.143,116
1781792990265000000,154.148,116
1781792991270000000,155.15300024414063,116
1781792992275000000,156.158,116
1781792993281000000,157.164,116
1781792994286000000,158.16900024414062,116
1781792995291000000,159.174,116
1781792996296000000,160.179,116
1781792997301000000,161.184,116
1781792998306000000,162.18899975585938,116
1781792999311000000,163.194,116
1781793000315000000,164.198,116
1781793001319000000,165.202,116
1781793002324000000,166.207,117
1781793003328000000,167.211,117
1781793004333000000,168.216,117
1781793005337000000,169.22,116
1781793006341000000,170.224,116
1781793007346000000,171.22899975585938,116
1781793008351000000,172.234,116
1781793009355000000,173.238,116
1781793010360000000,174.243,116
1781793011365000000,175.248,116
1781793012369000000,176.252,116
1781793013374000000,177.2570002441406,116
1781793014378000000,178.2609997558594,116
1781793015382000000,179.26500024414062,117
1781793016383000000,180.266,117
1781793017388000000,181.271,116
1781793018393000000,182.276,116
1781793019397000000,183.28,116
1781793020402000000,184.2849997558594,116
1781793021406000000,185.28900024414062,116
1781793022410000000,186.29299975585937,116
1781793023415000000,187.298,116
1781793024420000000,188.303,116
1781793025424000000,189.307,116
1781793026429000000,190.312,116
1781793027434000000,191.31699975585937,116
1781793028438000000,192.32100024414063,116
1781793029443000000,193.326,116
1781793030447000000,194.33,116
1781793031452000000,195.335,116
1781793032457000000,196.34,116
1781793033462000000,197.34500024414064,116
1781793034467000000,198.35,117
1781793035471000000,199.354,117
1781793036476000000,200.359,117
1781793037481000000,201.364,117
1781793038486000000,202.36900024414064,117
1781793039490000000,203.37299975585938,117
1781793040495000000,204.378,118
1781793041500000000,205.383,118
1781793042505000000,206.388,118
1781793043510000000,207.39300024414064,118
1781793044514000000,208.39699975585938,119
1781793045519000000,209.402,119
1781793046524000000,210.407,119
1781793047530000000,211.41299975585937,119
1781793048534000000,212.41700024414064,119
1781793049539000000,213.422,119
1781793050544000000,214.427,119
1781793051549000000,215.432,119
1781793052554000000,216.43699975585938,119
1781793053559000000,217.442,119
1781793054563000000,218.446,119
1781793055569000000,219.452,119
1781793056573000000,220.456,120
1781793057578000000,221.46099975585938,120
1781793058583000000,222.466,120
1781793059588000000,223.471,120
1781793060593000000,224.476,120
1781793061598000000,225.48100024414063,121
1781793062603000000,226.486,121
1781793063608000000,227.491,121
1781793064613000000,228.496,122
1781793065618000000,229.50099975585937,122
1781793066623000000,230.506,123
1781793067629000000,231.512,123
1781793068634000000,232.5169997558594,124
1781793069639000000,233.522,124
1781793070644000000,234.527,124
1781793071650000000,235.53299975585938,124
1781793072655000000,236.538,124
1781793073660000000,237.543,124
1781793074665000000,238.548,124
1781793075670000000,239.55300024414063,125
1781793076676000000,240.559,127
1781793077681000000,241.564,128
1781793078686000000,242.56900024414062,128
1781793079692000000,243.575,127
1781793080698000000,244.58099975585938,127
1781793081703000000,245.586,127
1781793082708000000,246.591,126
1781793083713000000,247.596,126
1781793084718000000,248.60100024414064,126
1781793085724000000,249.607,126
1781793086729000000,250.612,126
1781793087735000000,251.618,125
1781793088740000000,252.623,125
1781793089745000000,253.628,125
1781793090751000000,254.634,125
1781793091757000000,255.64,124
1781793092763000000,256.646,124
1781793093768000000,257.651,124
1781793094774000000,258.65700024414065,124
1781793095779000000,259.662,124
1781793096785000000,260.668,124
1781793097790000000,261.6730002441406,123
1781793098795000000,262.678,123
1781793099801000000,263.684,123
1781793100806000000,264.68900024414063,123
1781793101811000000,265.694,123
1781793102816000000,266.699,122
1781793103822000000,267.70500024414065,122
1781793104827000000,268.71,122
1781793105833000000,269.716,122
1781793106838000000,270.7210002441406,122
1781793107842000000,271.72499975585936,122
1781793108847000000,272.73,122
1781793109852000000,273.735,122
1781793110857000000,274.74,122
1781793111861000000,275.744,122
1781793112866000000,276.74899975585936,122
1781793113871000000,277.754,122
1781793114876000000,278.759,122
1781793115881000000,279.764,122
1781793116886000000,280.7690002441406,123
1781793117890000000,281.77299975585936,122
1781793118896000000,282.779,122
1781793119901000000,283.784,122
1781793120906000000,284.7889997558594,122
1781793121911000000,285.794,123
1781793122915000000,286.798,123
1781793123919000000,287.802,123
1781793124925000000,288.808,123
1781793125930000000,289.8129997558594,123
1781793126935000000,290.818,124
1781793127940000000,291.823,124
1781793128945000000,292.828,123
1781793129950000000,293.83300024414064,124
1781793130956000000,294.839,124
1781793131961000000,295.844,124
1781793132965000000,296.848,124
1781793133970000000,297.8529997558594,124
1781793134975000000,298.858,124
1781793135979000000,299.862,124
1781793136984000000,300.867,124
1781793137990000000,301.8730002441406,124
1781793138995000000,302.878,124
1781793140000000000,303.883,124
1781793141006000000,304.8890002441406,124
1781793142011000000,305.894,124
1781793143016000000,306.899,124
1781793144021000000,307.904,124
1781793145025000000,308.908,124
1781793146030000000,309.9130002441406,124
1781793147035000000,310.918,124
1781793148039000000,311.922,124
1781793149044000000,312.927,124
1781793150048000000,313.931,124
1781793151053000000,314.936,124
1781793152058000000,315.94099975585937,124
1781793153063000000,316.946,124
1781793154067000000,317.95,124
1781793155072000000,318.955,125
1781793156077000000,319.96,125
1781793157082000000,320.96499975585937,125
1781793158087000000,321.97,124
1781793159092000000,322.975,124
1781793160098000000,323.9809997558594,125
1781793161102000000,324.9850002441406,125
1781793162107000000,325.99,125
1781793163113000000,326.996,125
1781793164118000000,328.00100024414064,126
1781793165123000000,329.006,126
1781793166127000000,330.01,126
1781793167132000000,331.015,126
1781793168137000000,332.02,125
1781793169142000000,333.02500024414064,125
1781793170147000000,334.03,125
1781793171152000000,335.035,125
1781793172157000000,336.04,125
1781793173162000000,337.04499975585935,125
