time,seconds_elapsed,z,y,x
1781554564390396000,0.13239599609375,-0.09392046183347702,-0.6207149624824524,-0.8287907838821411
1781554564487425500,0.229425537109375,-0.3585776388645172,0.3741546869277954,-1.985463261604309
1781554564535940400,0.2779404296875,-0.3995819091796875,0.005421424750238657,-1.4776818752288818
1781554564584455400,0.326455322265625,-1.1097122430801392,-0.2645808160305023,-1.293811559677124
1781554564632970200,0.37497021484375,-0.6023126840591431,0.9349285364151001,-1.4414881467819214
1781554564681485000,0.423485107421875,-0.7266236543655396,-0.2669478952884674,-0.5157225728034973
1781554564730000000,0.471999755859375,-0.6328558921813965,0.1787542998790741,-0.9230166673660278
1781554564778514700,0.5205146484375,-0.6471349000930786,0.4996110200881958,-0.901789128780365
1781554564827029800,0.56902978515625,-0.5445095896720886,0.1747073233127594,-0.3856847584247589
1781554564875544600,0.617544677734375,-0.35384342074394226,0.15920662879943848,-0.43951719999313354
1781554564924059400,0.666059326171875,-0.326583594083786,-0.14737112820148468,-0.26137375831604004
1781554564972574200,0.71457421875,-0.3698022663593292,-0.19127702713012695,-0.25961753726005554
1781554565021089300,0.76308935546875,-0.33513569831848145,-0.30451610684394836,-0.1573740392923355
1781554565069603800,0.811603759765625,-0.2086866796016693,-0.4427242577075958,-0.0423787422478199
1781554565118119000,0.860118896484375,-0.19356778264045715,-0.2514472007751465,-0.21952952444553375
1781554565166633700,0.9086337890625,-0.20861032605171204,-0.14110976457595825,-0.20349432528018951
1781554565215148500,0.9571484375,-0.1346193253993988,-0.19883649051189423,-0.21868959069252014
1781554565263663400,1.005663330078125,-0.15386156737804413,-0.14798198640346527,-0.17867794632911682
1781554565312178400,1.054178466796875,-0.15630502998828888,-0.030543239787220955,-0.1331685185432434
1781554565360693200,1.102693359375,-0.11545344442129135,-0.05070177838206291,-0.010690134018659592
1781554565409208000,1.1512080078125,-0.18814635276794434,-0.13187043368816376,0.08857539296150208
1781554565457723000,1.199722900390625,-0.2026543915271759,-0.2951240539550781,0.014431680552661419
1781554565506237700,1.24823779296875,-0.2674824297428131,-0.8862884640693665,0.18829907476902008
1781554565554752800,1.296752685546875,-0.19914191961288452,-0.7279980778694153,0.35705047845840454
1781554565603267600,1.345267578125,-0.14172062277793884,-0.22182027995586395,0.0974329337477684
1781554565651782400,1.393782470703125,-0.1049160286784172,-0.24892739951610565,0.17890702188014984
1781554565700297500,1.44229736328125,-0.17898337543010712,-0.30772313475608826,0.17592905461788177
1781554565748812000,1.49081201171875,-0.37514734268188477,-0.770529568195343,0.328645259141922
1781554565797326800,1.539326904296875,-0.16584978997707367,-0.6934842467308044,0.3249800503253937
1781554565845842000,1.587842041015625,-0.004505127668380737,-0.01802051067352295,-0.16416990756988525
1781554565894356700,1.636356689453125,-0.006337722297757864,0.24381139874458313,-0.3738492429256439
1781554565942871600,1.68487158203125,-0.06223184987902641,0.25793763995170593,-0.2637408673763275
1781554565991386400,1.733386474609375,-0.026572618633508682,0.13072505593299866,-0.2672533392906189
