time,seconds_elapsed,z,y,x
1781678009370550300,0.19155029296875,7.7563347816467285,5.676373481750488,0.37088751792907715
1781678009419072800,0.24007275390625,7.792825222015381,5.717649936676025,0.737587571144104
1781678009467595500,0.288595458984375,7.728219032287598,5.358726501464844,1.1234302520751953
1781678009516118300,0.3371181640625,7.767102241516113,6.815057754516602,0.9565308690071106
1781678009564641000,0.38564111328125,7.16231632232666,6.430112838745117,0.8769695162773132
1781678009613163800,0.434163818359375,7.702795028686523,6.838686943054199,0.9669994711875916
1781678009661686500,0.4826865234375,7.564310550689697,6.4788665771484375,0.9861420392990112
1781678009710209300,0.531209228515625,6.74147891998291,6.686144828796387,1.0710872411727905
1781678009758732000,0.57973193359375,6.196812629699707,6.616752624511719,0.5584250092506409
1781678009807254500,0.628254638671875,5.347360610961914,5.781059741973877,1.2732807397842407
1781678009855777300,0.67677734375,7.025925636291504,5.44426965713501,1.048654556274414
1781678009904300000,0.725300048828125,8.503493309020996,6.232106685638428,-0.494716078042984
1781678009952822800,0.77382275390625,9.224630355834961,5.557629585266113,-0.15493527054786682
1781678010001345500,0.822345458984375,9.08973503112793,5.529214859008789,-0.21296121180057526
1781678010049868300,0.870868408203125,9.28445053100586,5.218746185302734,-0.021236300468444824
1781678010098390800,0.919390869140625,8.27587604522705,5.399105072021484,0.5198407173156738
1781678010146913500,0.96791357421875,8.015058517456055,5.423033237457275,0.4295116662979126
1781678010195436300,1.016436279296875,8.18375301361084,5.304289817810059,0.20129621028900146
1781678010243959000,1.064958984375,7.94716215133667,4.991128921508789,0.005982056725770235
1781678010292481800,1.113481689453125,8.821739196777344,4.943870544433594,0.07417750358581543
1781678010341004500,1.162004638671875,8.367700576782227,5.075475692749023,-0.06789634376764297
1781678010389527000,1.210527099609375,8.450851440429688,5.0949177742004395,0.09511470049619675
1781678010438049800,1.2590498046875,8.568099975585938,5.020740032196045,0.1698904037475586
1781678010486572500,1.307572509765625,8.82652473449707,4.934598445892334,0.04127619042992592
1781678010535095300,1.35609521484375,8.627620697021484,4.934897422790527,0.20159530639648438
1781678010583618000,1.4046181640625,8.486743927001953,4.965705394744873,0.1052841991186142
1781678010632140800,1.453140869140625,8.165507316589355,5.0356950759887695,0.06400800496339798
1781678010680663600,1.50166357421875,8.172087669372559,5.100600719451904,0.3367897868156433
1781678010729186300,1.550186279296875,8.38863754272461,5.30847692489624,1.8128622770309448
1781678010777708800,1.598708740234375,5.161617755889893,4.423132419586182,0.9038887619972229
1781678010826231600,1.6472314453125,5.778367519378662,4.082753658294678,2.3446671962738037
1781678010874754300,1.69575439453125,5.657829284667969,3.8727834224700928,2.3315064907073975
1781678010923277000,1.744277099609375,2.8043880462646484,3.11246395111084,0.9717850685119629
1781678010971799800,1.7927998046875,2.4149563312530518,0.3774677813053131,0.054137613624334335
1781678011020322600,1.841322509765625,3.19441819190979,-3.622434377670288,-0.29371899366378784
1781678011068845000,1.889844970703125,4.364807605743408,-4.728516578674316,5.561817169189453
1781678011165890600,1.986890625,6.566503524780273,-10.32054328918457,12.358928680419922
1781678011214413300,2.035413330078125,3.7489547729492188,-10.956136703491211,13.753944396972656
1781678011262936000,2.08393603515625,9.166305541992188,-10.859526634216309,17.579769134521484
1781678011311458800,2.132458740234375,4.430909156799316,-7.658827304840088,13.384552955627441
1781678011359981600,2.180981689453125,0.7190431952476501,-6.536892414093018,15.023935317993164
